 1 Centrale kraftværker DK1
 2 Centrale kraftværker DK2
 3 Decentrale kraftværker DK1
 4 Decentrale kraftværker DK2
 5 Vindmøller DK1
 6 Vindmøller DK2
 7 Udveksling Jylland-Norge
 8 Udveksling Jylland-Sverige
 9 Udveksling Jylland-Tyskland
10 Udveksling Sjælland-Sverige
11 Udveksling Sjælland-Tyskland
12 Udveksling Bornholm-Sverige
13 Udveksling Fyn-Sjaelland
14 Temperatur i Malling
15 Vindhastighed i Malling
16 CO2 udledning
17 Havmøller DK
18 Landmøller DK
19 Solceller DK1
20 Solceller DK2
 
Dato og tid      ;      1 ;      2 ;      3 ;      4 ;      5 ;      6 ;      7 ;      8 ;      9 ;     10 ;     11 ;     12 ;     13 ;     14 ;     15 ;     16 ;     17 ;     18 ;     19 ;     20 ;
2014-10-15 01:10 ;    541 ;    488 ;    245 ;     99 ;    997 ;    109 ;     15 ;     -1 ;    139 ;   -376 ;    599 ;     14 ;   -205 ;     10 ;      5 ;    319 ;    541 ;    566 ;      0 ;      0 ;
2014-10-15 01:15 ;    548 ;    478 ;    238 ;     99 ;    989 ;    114 ;     -1 ;     -1 ;    153 ;   -370 ;    600 ;     14 ;   -205 ;     10 ;      5 ;    320 ;    532 ;    570 ;      0 ;      0 ;
2014-10-15 01:20 ;    553 ;    482 ;    250 ;    101 ;    991 ;    115 ;     -3 ;     -1 ;    141 ;   -390 ;    600 ;     14 ;   -204 ;     10 ;      5 ;    317 ;    540 ;    566 ;      0 ;      0 ;
2014-10-15 01:25 ;    552 ;    488 ;    247 ;     97 ;    997 ;    115 ;     -3 ;     -1 ;    143 ;   -399 ;    601 ;     14 ;   -206 ;     10 ;      7 ;    315 ;    536 ;    576 ;      0 ;      0 ;
2014-10-15 01:30 ;    560 ;    487 ;    254 ;     99 ;    985 ;    120 ;     -4 ;     -1 ;    150 ;   -424 ;    600 ;     14 ;   -221 ;     10 ;      6 ;    316 ;    521 ;    584 ;      0 ;      0 ;
2014-10-15 01:35 ;    567 ;    488 ;    238 ;     99 ;    993 ;    122 ;     -4 ;     -1 ;    150 ;   -431 ;    600 ;     14 ;   -222 ;     10 ;      6 ;    316 ;    530 ;    584 ;      0 ;      0 ;
2014-10-15 01:40 ;    566 ;    496 ;    247 ;     98 ;    971 ;    126 ;     -3 ;     -1 ;    129 ;   -439 ;    599 ;     14 ;   -222 ;     10 ;      6 ;    317 ;    524 ;    573 ;      0 ;      0 ;
2014-10-15 01:45 ;    560 ;    488 ;    248 ;    101 ;    975 ;    126 ;     -3 ;     -1 ;    131 ;   -439 ;    600 ;     14 ;   -222 ;     10 ;      4 ;    315 ;    519 ;    582 ;      0 ;      0 ;
2014-10-15 01:50 ;    566 ;    488 ;    248 ;     98 ;    972 ;    130 ;     14 ;     -1 ;    142 ;   -468 ;    600 ;     14 ;   -252 ;     10 ;      4 ;    315 ;    518 ;    584 ;      0 ;      0 ;
2014-10-15 01:55 ;    574 ;    488 ;    245 ;     97 ;    971 ;    136 ;     29 ;     -1 ;    141 ;   -498 ;    600 ;     14 ;   -284 ;     10 ;      6 ;    313 ;    524 ;    583 ;      0 ;      0 ;
2014-10-15 02:00 ;    579 ;    476 ;    253 ;     99 ;    960 ;    133 ;     47 ;     -1 ;    160 ;   -541 ;    600 ;     14 ;   -322 ;     10 ;      6 ;    313 ;    522 ;    571 ;      0 ;      0 ;
2014-10-15 02:05 ;    634 ;    469 ;    248 ;     99 ;    966 ;    131 ;     61 ;     -1 ;    187 ;   -621 ;    600 ;     14 ;   -411 ;     10 ;      6 ;    320 ;    516 ;    580 ;      0 ;      0 ;
2014-10-15 02:10 ;    686 ;    464 ;    250 ;     99 ;    959 ;    133 ;     80 ;     -1 ;    160 ;   -652 ;    601 ;     14 ;   -445 ;     10 ;      5 ;    326 ;    510 ;    582 ;      0 ;      0 ;
2014-10-15 02:15 ;    732 ;    459 ;    255 ;     99 ;    967 ;    141 ;     96 ;     -1 ;    132 ;   -690 ;    600 ;     13 ;   -477 ;     10 ;      5 ;    327 ;    517 ;    592 ;      0 ;      0 ;
2014-10-15 02:20 ;    701 ;    453 ;    245 ;    104 ;    983 ;    145 ;     97 ;     -1 ;    148 ;   -693 ;    601 ;     13 ;   -478 ;     10 ;      5 ;    320 ;    531 ;    597 ;      0 ;      0 ;
2014-10-15 02:25 ;    688 ;    462 ;    260 ;     95 ;    998 ;    151 ;     97 ;     -1 ;    139 ;   -700 ;    600 ;     13 ;   -478 ;     10 ;      6 ;    316 ;    534 ;    615 ;      0 ;      0 ;
2014-10-15 02:30 ;    683 ;    469 ;    246 ;     97 ;   1002 ;    146 ;     97 ;     -1 ;    153 ;   -707 ;    601 ;     13 ;   -478 ;     10 ;      5 ;    317 ;    546 ;    601 ;      0 ;      0 ;
2014-10-15 02:35 ;    683 ;    469 ;    249 ;     96 ;   1010 ;    148 ;     98 ;     -1 ;     82 ;   -662 ;    600 ;     13 ;   -436 ;     10 ;      6 ;    314 ;    553 ;    605 ;      0 ;      0 ;
2014-10-15 02:40 ;    647 ;    470 ;    253 ;     98 ;    982 ;    145 ;     97 ;     -1 ;    118 ;   -667 ;    600 ;     13 ;   -434 ;     10 ;      7 ;    314 ;    545 ;    583 ;      0 ;      0 ;
2014-10-15 02:45 ;    635 ;    464 ;    248 ;    100 ;   1000 ;    147 ;     97 ;     -1 ;    136 ;   -659 ;    600 ;     13 ;   -436 ;     10 ;      5 ;    310 ;    549 ;    597 ;      0 ;      0 ;
2014-10-15 02:50 ;    639 ;    465 ;    250 ;     98 ;   1019 ;    152 ;     83 ;     -1 ;    144 ;   -667 ;    600 ;     13 ;   -435 ;     10 ;      5 ;    308 ;    561 ;    610 ;      0 ;      0 ;
2014-10-15 02:55 ;    638 ;    467 ;    254 ;     97 ;   1015 ;    148 ;     68 ;     -1 ;    158 ;   -636 ;    600 ;     13 ;   -435 ;     10 ;      7 ;    311 ;    554 ;    610 ;      0 ;      0 ;
2014-10-15 03:00 ;    650 ;    468 ;    249 ;     98 ;   1006 ;    143 ;     54 ;     -1 ;    165 ;   -617 ;    554 ;     13 ;   -434 ;     10 ;      6 ;    314 ;    547 ;    602 ;      0 ;      0 ;
2014-10-15 03:05 ;    644 ;    450 ;    248 ;    104 ;   1017 ;    144 ;     40 ;     -1 ;    182 ;   -540 ;    506 ;     13 ;   -433 ;     10 ;      7 ;    312 ;    551 ;    610 ;      0 ;      0 ;
2014-10-15 03:10 ;    651 ;    433 ;    251 ;     95 ;   1003 ;    147 ;     26 ;     -1 ;    123 ;   -494 ;    503 ;     13 ;   -376 ;     10 ;      7 ;    315 ;    550 ;    601 ;      0 ;      0 ;
2014-10-15 03:15 ;    646 ;    417 ;    253 ;     94 ;   1000 ;    155 ;     11 ;     -1 ;    152 ;   -468 ;    503 ;     13 ;   -376 ;     10 ;      6 ;    316 ;    555 ;    599 ;      0 ;      0 ;
2014-10-15 03:20 ;    646 ;    421 ;    250 ;     97 ;   1008 ;    161 ;      9 ;     -1 ;    145 ;   -480 ;    503 ;     13 ;   -375 ;     10 ;      5 ;    315 ;    563 ;    606 ;      0 ;      0 ;
2014-10-15 03:25 ;    650 ;    417 ;    249 ;     99 ;   1011 ;    150 ;      9 ;     -1 ;    142 ;   -452 ;    502 ;     13 ;   -375 ;     10 ;      5 ;    317 ;    557 ;    604 ;      0 ;      0 ;
2014-10-15 03:30 ;    652 ;    420 ;    256 ;     98 ;    982 ;    151 ;      9 ;     -1 ;    148 ;   -459 ;    503 ;     13 ;   -375 ;     10 ;      4 ;    321 ;    541 ;    593 ;      0 ;      0 ;
2014-10-15 03:35 ;    652 ;    417 ;    247 ;     99 ;   1001 ;    149 ;      9 ;     -1 ;    145 ;   -451 ;    504 ;     13 ;   -374 ;     10 ;      6 ;    319 ;    556 ;    594 ;      0 ;      0 ;
2014-10-15 03:40 ;    650 ;    415 ;    247 ;     98 ;    987 ;    147 ;      9 ;     -1 ;    162 ;   -441 ;    503 ;     13 ;   -375 ;     10 ;      5 ;    322 ;    545 ;    589 ;      0 ;      0 ;
2014-10-15 03:45 ;    647 ;    422 ;    246 ;     96 ;    997 ;    148 ;      9 ;     -1 ;    157 ;   -447 ;    503 ;     13 ;   -374 ;     10 ;      6 ;    321 ;    553 ;    592 ;      0 ;      0 ;
2014-10-15 03:50 ;    651 ;    418 ;    251 ;     95 ;    988 ;    153 ;      9 ;     -1 ;    163 ;   -450 ;    503 ;     12 ;   -377 ;     10 ;      3 ;    321 ;    553 ;    588 ;      0 ;      0 ;
2014-10-15 03:55 ;    665 ;    402 ;    249 ;     96 ;    994 ;    158 ;     10 ;     -1 ;    145 ;   -450 ;    502 ;     12 ;   -377 ;     10 ;      4 ;    321 ;    562 ;    590 ;      0 ;      0 ;
2014-10-15 04:00 ;    678 ;    400 ;    253 ;     96 ;    996 ;    159 ;      9 ;     -1 ;    138 ;   -453 ;    503 ;     11 ;   -377 ;     10 ;      6 ;    322 ;    570 ;    585 ;      0 ;      0 ;
2014-10-15 04:05 ;    670 ;    408 ;    249 ;     93 ;    990 ;    161 ;      9 ;     -1 ;    156 ;   -441 ;    503 ;     12 ;   -377 ;     10 ;      6 ;    325 ;    566 ;    586 ;      0 ;      0 ;
2014-10-15 04:10 ;    685 ;    443 ;    253 ;     95 ;    994 ;    161 ;      9 ;     -1 ;    140 ;   -493 ;    503 ;     13 ;   -376 ;     10 ;      5 ;    327 ;    573 ;    583 ;      0 ;      0 ;
2014-10-15 04:15 ;    676 ;    465 ;    243 ;     98 ;   1006 ;    170 ;      9 ;     -1 ;    151 ;   -516 ;    503 ;     12 ;   -376 ;     10 ;      5 ;    326 ;    575 ;    601 ;      0 ;      0 ;
2014-10-15 04:20 ;    671 ;    471 ;    250 ;     99 ;    992 ;    169 ;     10 ;     -1 ;    153 ;   -500 ;    502 ;     13 ;   -378 ;     10 ;      4 ;    328 ;    578 ;    583 ;      0 ;      0 ;
2014-10-15 04:25 ;    676 ;    468 ;    248 ;     98 ;    999 ;    169 ;     10 ;     -1 ;    136 ;   -526 ;    502 ;     13 ;   -377 ;     10 ;      6 ;    326 ;    585 ;    583 ;      0 ;      0 ;
2014-10-15 04:30 ;    665 ;    468 ;    248 ;     97 ;   1010 ;    166 ;     10 ;     -1 ;    158 ;   -513 ;    501 ;     13 ;   -378 ;     10 ;      5 ;    325 ;    582 ;    594 ;      0 ;      0 ;
2014-10-15 04:35 ;    670 ;    470 ;    249 ;     96 ;   1001 ;    159 ;     10 ;     -1 ;    160 ;   -502 ;    502 ;     13 ;   -377 ;     11 ;      5 ;    329 ;    581 ;    580 ;      0 ;      0 ;
2014-10-15 04:40 ;    681 ;    464 ;    253 ;     93 ;   1008 ;    156 ;     10 ;     -1 ;    163 ;   -483 ;    502 ;     13 ;   -377 ;     11 ;      6 ;    330 ;    577 ;    587 ;      0 ;      0 ;
2014-10-15 04:45 ;    685 ;    461 ;    252 ;     95 ;   1005 ;    160 ;      8 ;     -1 ;    163 ;   -493 ;    502 ;     13 ;   -377 ;     10 ;      5 ;    330 ;    582 ;    582 ;      0 ;      0 ;
2014-10-15 04:50 ;    686 ;    449 ;    250 ;     98 ;   1011 ;    162 ;     24 ;     -1 ;    144 ;   -485 ;    502 ;     13 ;   -377 ;     11 ;      5 ;    327 ;    589 ;    583 ;      0 ;      0 ;
2014-10-15 04:55 ;    698 ;    449 ;    250 ;    100 ;   1014 ;    161 ;     38 ;     -1 ;    160 ;   -490 ;    502 ;     13 ;   -398 ;     11 ;      6 ;    330 ;    583 ;    592 ;      0 ;      0 ;
2014-10-15 05:00 ;    735 ;    437 ;    250 ;     99 ;   1003 ;    159 ;     51 ;     -1 ;    129 ;   -531 ;    551 ;     14 ;   -419 ;     11 ;      4 ;    333 ;    588 ;    573 ;      0 ;      0 ;
2014-10-15 05:05 ;    764 ;    437 ;    253 ;     93 ;   1026 ;    165 ;     65 ;     -1 ;    159 ;   -623 ;    597 ;     14 ;   -470 ;     11 ;      5 ;    333 ;    589 ;    601 ;      0 ;      0 ;
2014-10-15 05:10 ;    780 ;    455 ;    253 ;     99 ;   1003 ;    162 ;     81 ;     -1 ;    130 ;   -626 ;    600 ;     14 ;   -469 ;     11 ;      5 ;    339 ;    591 ;    573 ;      0 ;      0 ;
2014-10-15 05:15 ;    786 ;    454 ;    257 ;     97 ;   1007 ;    166 ;     94 ;     -1 ;    117 ;   -625 ;    600 ;     14 ;   -477 ;     11 ;      5 ;    337 ;    598 ;    575 ;      0 ;      0 ;
2014-10-15 05:20 ;    768 ;    453 ;    255 ;    101 ;   1020 ;    157 ;     93 ;     -1 ;    150 ;   -639 ;    600 ;     15 ;   -481 ;     11 ;      6 ;    335 ;    599 ;    578 ;      0 ;      0 ;
2014-10-15 05:25 ;    769 ;    462 ;    255 ;     98 ;   1025 ;    161 ;     93 ;     -1 ;    148 ;   -632 ;    600 ;     15 ;   -479 ;     11 ;      6 ;    335 ;    600 ;    586 ;      0 ;      0 ;
2014-10-15 05:30 ;    754 ;    461 ;    255 ;     97 ;   1030 ;    158 ;     93 ;     -1 ;    111 ;   -560 ;    601 ;     15 ;   -423 ;     11 ;      4 ;    334 ;    599 ;    589 ;      0 ;      0 ;
2014-10-15 05:35 ;    747 ;    459 ;    256 ;     99 ;   1012 ;    152 ;     94 ;     -1 ;    132 ;   -538 ;    600 ;     16 ;   -424 ;     11 ;      5 ;    337 ;    591 ;    573 ;      0 ;      0 ;
2014-10-15 05:40 ;    750 ;    458 ;    251 ;     99 ;   1006 ;    153 ;     93 ;     -1 ;    152 ;   -523 ;    600 ;     16 ;   -423 ;     11 ;      7 ;    341 ;    590 ;    569 ;      0 ;      0 ;
2014-10-15 05:45 ;    756 ;    465 ;    253 ;    100 ;   1013 ;    148 ;     93 ;     -1 ;    151 ;   -518 ;    600 ;     16 ;   -422 ;     11 ;      4 ;    344 ;    585 ;    576 ;      0 ;      0 ;
2014-10-15 05:50 ;    757 ;    463 ;    255 ;    100 ;   1015 ;    147 ;    176 ;     -1 ;    132 ;   -541 ;    600 ;     16 ;   -460 ;     11 ;      5 ;    339 ;    578 ;    583 ;      0 ;      0 ;
2014-10-15 05:55 ;    762 ;    464 ;    251 ;    100 ;   1024 ;    139 ;    258 ;     -1 ;    127 ;   -426 ;    454 ;     17 ;   -509 ;     11 ;      6 ;    333 ;    576 ;    587 ;      0 ;      0 ;
2014-10-15 06:00 ;    820 ;    468 ;    249 ;     98 ;    995 ;    139 ;    345 ;     -1 ;     70 ;   -319 ;    311 ;     17 ;   -549 ;     11 ;      5 ;    332 ;    565 ;    568 ;      0 ;      0 ;
2014-10-15 06:05 ;    891 ;    510 ;    254 ;     97 ;    993 ;    136 ;    430 ;     -1 ;      1 ;   -221 ;    168 ;     18 ;   -577 ;     11 ;      5 ;    335 ;    568 ;    561 ;      0 ;      0 ;
2014-10-15 06:10 ;    900 ;    546 ;    253 ;     99 ;    995 ;    138 ;    517 ;     -1 ;    -47 ;   -104 ;     26 ;     19 ;   -578 ;     11 ;      4 ;    321 ;    568 ;    565 ;      0 ;      0 ;
2014-10-15 06:15 ;    904 ;    584 ;    261 ;     95 ;    991 ;    144 ;    602 ;     -1 ;    -87 ;   -139 ;     18 ;     20 ;   -589 ;     11 ;      6 ;    328 ;    568 ;    567 ;      0 ;      0 ;
2014-10-15 06:20 ;    916 ;    630 ;    257 ;     96 ;    982 ;    152 ;    602 ;     -1 ;    -70 ;   -177 ;     18 ;     20 ;   -587 ;     11 ;      5 ;    335 ;    576 ;    558 ;      0 ;      0 ;
2014-10-15 06:25 ;    892 ;    652 ;    260 ;     97 ;    995 ;    153 ;    602 ;     -1 ;    -34 ;   -159 ;     18 ;     20 ;   -578 ;     11 ;      6 ;    326 ;    578 ;    570 ;      0 ;      0 ;
2014-10-15 06:30 ;    914 ;    690 ;    254 ;     94 ;   1000 ;    148 ;    603 ;     -1 ;    -11 ;   -196 ;     19 ;     20 ;   -581 ;     11 ;      4 ;    335 ;    575 ;    573 ;      0 ;      0 ;
2014-10-15 06:35 ;    926 ;    714 ;    258 ;     98 ;   1000 ;    148 ;    602 ;     -1 ;    -35 ;   -152 ;     18 ;     20 ;   -536 ;     11 ;      5 ;    336 ;    576 ;    572 ;      0 ;      0 ;
2014-10-15 06:40 ;    938 ;    726 ;    258 ;    101 ;    997 ;    147 ;    602 ;     -1 ;    -11 ;   -172 ;     18 ;     21 ;   -539 ;     11 ;      5 ;    340 ;    577 ;    567 ;      0 ;      0 ;
2014-10-15 06:45 ;    924 ;    730 ;    260 ;    100 ;    982 ;    152 ;    602 ;     -1 ;     38 ;   -147 ;     18 ;     22 ;   -545 ;     11 ;      5 ;    340 ;    575 ;    558 ;      0 ;      0 ;
2014-10-15 06:50 ;    952 ;    747 ;    271 ;     98 ;    997 ;    153 ;    666 ;     -1 ;    -33 ;   -124 ;      0 ;     22 ;   -535 ;     11 ;      6 ;    335 ;    574 ;    576 ;      0 ;      0 ;
2014-10-15 06:55 ;    916 ;    780 ;    291 ;    105 ;   1009 ;    147 ;    729 ;     -1 ;    -67 ;      4 ;   -145 ;     23 ;   -531 ;     11 ;      5 ;    332 ;    576 ;    580 ;      0 ;      0 ;
2014-10-15 07:00 ;    874 ;    790 ;    302 ;    102 ;   1011 ;    144 ;    793 ;     -1 ;    -14 ;    114 ;   -284 ;     23 ;   -580 ;     11 ;      4 ;    319 ;    574 ;    581 ;      0 ;      0 ;
2014-10-15 07:05 ;    885 ;    789 ;    332 ;    107 ;    995 ;    147 ;    855 ;     -1 ;     -8 ;    306 ;   -420 ;     25 ;   -577 ;     11 ;      5 ;    311 ;    578 ;    564 ;      0 ;      0 ;
2014-10-15 07:10 ;    903 ;    775 ;    338 ;    107 ;    992 ;    149 ;    916 ;     -1 ;    -23 ;    459 ;   -558 ;     26 ;   -587 ;     11 ;      5 ;    307 ;    577 ;    563 ;      0 ;      0 ;
2014-10-15 07:15 ;    920 ;    765 ;    342 ;    112 ;   1007 ;    159 ;    975 ;     -1 ;    -47 ;    500 ;   -585 ;     26 ;   -599 ;     11 ;      6 ;    300 ;    578 ;    587 ;      0 ;      0 ;
2014-10-15 07:20 ;    929 ;    768 ;    339 ;    113 ;    983 ;    157 ;    977 ;     -1 ;    -35 ;    517 ;   -585 ;     26 ;   -601 ;     11 ;      6 ;    299 ;    575 ;    565 ;      0 ;      0 ;
2014-10-15 07:25 ;    944 ;    756 ;    358 ;    110 ;    973 ;    154 ;    977 ;     -1 ;    -50 ;    552 ;   -585 ;     26 ;   -601 ;     11 ;      5 ;    299 ;    570 ;    557 ;      0 ;      0 ;
2014-10-15 07:30 ;    935 ;    747 ;    378 ;    111 ;    975 ;    151 ;    976 ;     -1 ;    -29 ;    564 ;   -585 ;     26 ;   -602 ;     11 ;      4 ;    295 ;    566 ;    560 ;      0 ;      0 ;
2014-10-15 07:35 ;    950 ;    747 ;    390 ;    108 ;    973 ;    146 ;    977 ;     -1 ;      1 ;    583 ;   -586 ;     27 ;   -602 ;     11 ;      4 ;    294 ;    563 ;    556 ;      0 ;      0 ;
2014-10-15 07:40 ;    956 ;    760 ;    401 ;    112 ;    986 ;    151 ;    977 ;     -1 ;    -51 ;    594 ;   -586 ;     27 ;   -571 ;     11 ;      4 ;    298 ;    565 ;    572 ;      0 ;      0 ;
2014-10-15 07:45 ;    949 ;    774 ;    405 ;    112 ;    993 ;    159 ;    977 ;     -1 ;    -43 ;    589 ;   -585 ;     27 ;   -571 ;     11 ;      4 ;    298 ;    570 ;    583 ;      0 ;      0 ;
2014-10-15 07:50 ;    949 ;    775 ;    416 ;    114 ;   1000 ;    159 ;    977 ;     -1 ;    -51 ;    614 ;   -586 ;     27 ;   -570 ;     11 ;      5 ;    296 ;    568 ;    590 ;      0 ;      0 ;
2014-10-15 07:55 ;    965 ;    776 ;    444 ;    120 ;   1000 ;    159 ;    977 ;     -1 ;    -31 ;    606 ;   -586 ;     28 ;   -570 ;     11 ;      5 ;    297 ;    562 ;    596 ;      0 ;      0 ;
2014-10-15 08:00 ;    988 ;    791 ;    472 ;    128 ;    981 ;    156 ;    977 ;     -1 ;    -70 ;    596 ;   -586 ;     28 ;   -591 ;     11 ;      5 ;    306 ;    564 ;    573 ;      0 ;      0 ;
2014-10-15 08:05 ;    939 ;    800 ;    512 ;    129 ;    980 ;    159 ;    977 ;     -1 ;    -40 ;    576 ;   -586 ;     28 ;   -590 ;     11 ;      6 ;    301 ;    570 ;    569 ;      0 ;      0 ;
2014-10-15 08:10 ;    932 ;    809 ;    524 ;    137 ;    990 ;    156 ;    977 ;     -1 ;    -33 ;    579 ;   -586 ;     28 ;   -590 ;     11 ;      4 ;    300 ;    572 ;    575 ;      0 ;      0 ;
2014-10-15 08:15 ;    943 ;    824 ;    529 ;    142 ;    996 ;    148 ;    976 ;     -1 ;    -35 ;    571 ;   -585 ;     25 ;   -590 ;     11 ;      6 ;    304 ;    577 ;    567 ;      0 ;      0 ;
2014-10-15 08:20 ;    953 ;    824 ;    530 ;    152 ;   1007 ;    154 ;    977 ;     -1 ;    -52 ;    547 ;   -586 ;     24 ;   -590 ;     11 ;      7 ;    309 ;    586 ;    575 ;      0 ;      0 ;
2014-10-15 08:25 ;    950 ;    830 ;    523 ;    155 ;    998 ;    160 ;    977 ;     -1 ;    -39 ;    554 ;   -585 ;     23 ;   -590 ;     11 ;      6 ;    309 ;    588 ;    571 ;      0 ;      0 ;
2014-10-15 08:30 ;    957 ;    841 ;    519 ;    148 ;   1003 ;    159 ;    977 ;     -1 ;    -42 ;    555 ;   -585 ;     22 ;   -590 ;     11 ;      7 ;    311 ;    592 ;    570 ;      1 ;      1 ;
2014-10-15 08:35 ;    967 ;    832 ;    520 ;    150 ;   1006 ;    160 ;    976 ;     -1 ;    -37 ;    563 ;   -585 ;     22 ;   -590 ;     11 ;      6 ;    310 ;    599 ;    567 ;      1 ;      1 ;
2014-10-15 08:40 ;    963 ;    835 ;    524 ;    151 ;   1015 ;    159 ;    977 ;     -1 ;    -85 ;    620 ;   -586 ;     21 ;   -536 ;     11 ;      5 ;    310 ;    600 ;    573 ;      2 ;      1 ;
2014-10-15 08:45 ;    927 ;    842 ;    524 ;    147 ;   1011 ;    151 ;    977 ;     -1 ;   -128 ;    703 ;   -585 ;     20 ;   -468 ;     11 ;      6 ;    306 ;    603 ;    559 ;      2 ;      1 ;
2014-10-15 08:50 ;    915 ;    840 ;    524 ;    152 ;   1003 ;    155 ;    977 ;     -1 ;   -103 ;    695 ;   -586 ;     19 ;   -492 ;     11 ;      6 ;    304 ;    603 ;    555 ;      3 ;      1 ;
2014-10-15 08:55 ;    878 ;    840 ;    537 ;    153 ;    999 ;    159 ;    977 ;     -1 ;    -73 ;    670 ;   -586 ;     19 ;   -493 ;     11 ;      8 ;    300 ;    609 ;    549 ;      4 ;      2 ;
2014-10-15 09:00 ;    802 ;    845 ;    552 ;    157 ;   1000 ;    162 ;    977 ;     -1 ;    -29 ;    665 ;   -586 ;     17 ;   -493 ;     11 ;      6 ;    291 ;    610 ;    552 ;      4 ;      2 ;
2014-10-15 09:05 ;    780 ;    849 ;    538 ;    156 ;   1004 ;    170 ;    977 ;     -1 ;    -73 ;    726 ;   -586 ;     17 ;   -436 ;     11 ;      5 ;    288 ;    618 ;    555 ;      5 ;      2 ;
2014-10-15 09:10 ;    745 ;    848 ;    533 ;    163 ;   1000 ;    171 ;    977 ;     -1 ;    -85 ;    787 ;   -586 ;     16 ;   -376 ;     12 ;      6 ;    282 ;    615 ;    555 ;      6 ;      2 ;
