 1 Centrale kraftværker DK1
 2 Centrale kraftværker DK2
 3 Decentrale kraftværker DK1
 4 Decentrale kraftværker DK2
 5 Vindmøller DK1
 6 Vindmøller DK2
 7 Udveksling Jylland-Norge
 8 Udveksling Jylland-Sverige
 9 Udveksling Jylland-Tyskland
10 Udveksling Sjælland-Sverige
11 Udveksling Sjælland-Tyskland
12 Udveksling Bornholm-Sverige
13 Udveksling Fyn-Sjaelland
14 Temperatur i Malling
15 Vindhastighed i Malling
16 CO2 udledning
17 Havmøller DK
18 Landmøller DK
19 Solceller DK1
20 Solceller DK2
 
Dato og tid      ;      1 ;      2 ;      3 ;      4 ;      5 ;      6 ;      7 ;      8 ;      9 ;     10 ;     11 ;     12 ;     13 ;     14 ;     15 ;     16 ;     17 ;     18 ;     19 ;     20 ;
2014-07-20 05:05 ;    437 ;    118 ;    164 ;    104 ;    895 ;    136 ;   -951 ;     -1 ;   1231 ;    -36 ;    246 ;      5 ;   -389 ;     17 ;      3 ;    308 ;    426 ;    605 ;      0 ;      0 ;
2014-07-20 05:10 ;    474 ;    117 ;    165 ;    102 ;    893 ;    138 ;   -952 ;     -1 ;   1183 ;    -26 ;    247 ;      3 ;   -379 ;     17 ;      3 ;    311 ;    427 ;    604 ;      1 ;      0 ;
2014-07-20 05:15 ;    471 ;    119 ;    169 ;    105 ;    895 ;    146 ;   -951 ;     -1 ;   1178 ;    -31 ;    246 ;      4 ;   -372 ;     17 ;      3 ;    309 ;    432 ;    609 ;      1 ;      1 ;
2014-07-20 05:20 ;    471 ;    120 ;    173 ;    105 ;    885 ;    157 ;   -952 ;     -1 ;   1175 ;    -33 ;    247 ;      4 ;   -371 ;     17 ;      3 ;    309 ;    436 ;    605 ;      2 ;      1 ;
2014-07-20 05:25 ;    468 ;    121 ;    166 ;    103 ;    885 ;    175 ;   -952 ;     -1 ;   1174 ;    -50 ;    247 ;      4 ;   -370 ;     17 ;      3 ;    304 ;    450 ;    610 ;      3 ;      1 ;
2014-07-20 05:30 ;    468 ;    122 ;    168 ;    104 ;    868 ;    185 ;   -952 ;     -1 ;   1200 ;    -68 ;    247 ;      5 ;   -372 ;     17 ;      4 ;    306 ;    452 ;    601 ;      4 ;      1 ;
2014-07-20 05:35 ;    486 ;    121 ;    167 ;    100 ;    848 ;    197 ;   -952 ;     -1 ;   1203 ;    -82 ;    247 ;      5 ;   -371 ;     17 ;      3 ;    309 ;    462 ;    583 ;      5 ;      2 ;
2014-07-20 05:40 ;    500 ;    121 ;    170 ;    105 ;    830 ;    220 ;   -952 ;     -1 ;   1195 ;    -88 ;    247 ;      5 ;   -371 ;     17 ;      3 ;    310 ;    476 ;    575 ;      6 ;      2 ;
2014-07-20 05:45 ;    506 ;    120 ;    169 ;    101 ;    834 ;    228 ;   -952 ;     -1 ;   1193 ;   -100 ;    247 ;      5 ;   -371 ;     18 ;      4 ;    308 ;    481 ;    582 ;      7 ;      2 ;
2014-07-20 05:50 ;    486 ;    120 ;    166 ;    101 ;    832 ;    221 ;   -929 ;     -1 ;   1208 ;   -102 ;    247 ;      4 ;   -386 ;     18 ;      3 ;    308 ;    475 ;    579 ;      9 ;      3 ;
2014-07-20 05:55 ;    496 ;    120 ;    163 ;    106 ;    831 ;    205 ;   -907 ;     -1 ;   1188 ;   -114 ;    247 ;      4 ;   -402 ;     18 ;      4 ;    311 ;    466 ;    570 ;     10 ;      3 ;
2014-07-20 06:00 ;    516 ;    120 ;    169 ;    104 ;    830 ;    200 ;   -881 ;     -1 ;   1163 ;   -148 ;    285 ;      3 ;   -419 ;     18 ;      3 ;    316 ;    458 ;    572 ;     12 ;      4 ;
2014-07-20 06:05 ;    480 ;    116 ;    170 ;    106 ;    841 ;    200 ;   -858 ;     -1 ;   1198 ;   -181 ;    324 ;      3 ;   -436 ;     18 ;      3 ;    312 ;    465 ;    576 ;     13 ;      5 ;
2014-07-20 06:10 ;    465 ;    114 ;    169 ;    101 ;    829 ;    207 ;   -835 ;     -1 ;   1208 ;   -197 ;    328 ;      2 ;   -444 ;     18 ;      2 ;    310 ;    474 ;    562 ;     15 ;      5 ;
2014-07-20 06:15 ;    443 ;    115 ;    178 ;    101 ;    834 ;    212 ;   -811 ;     -1 ;   1206 ;   -208 ;    326 ;      2 ;   -445 ;     19 ;      3 ;    306 ;    487 ;    559 ;     16 ;      6 ;
2014-07-20 06:20 ;    449 ;    118 ;    174 ;    106 ;    829 ;    213 ;   -811 ;     -1 ;   1215 ;   -206 ;    327 ;      3 ;   -445 ;     19 ;      4 ;    309 ;    486 ;    556 ;     18 ;      7 ;
2014-07-20 06:25 ;    452 ;    124 ;    176 ;    107 ;    827 ;    211 ;   -811 ;     -1 ;   1215 ;   -207 ;    327 ;      5 ;   -446 ;     19 ;      3 ;    310 ;    492 ;    547 ;     19 ;      8 ;
2014-07-20 06:30 ;    428 ;    126 ;    169 ;    103 ;    811 ;    209 ;   -811 ;     -1 ;   1233 ;   -184 ;    327 ;      4 ;   -420 ;     19 ;      2 ;    311 ;    499 ;    522 ;     21 ;      9 ;
2014-07-20 06:35 ;    458 ;    128 ;    170 ;    104 ;    817 ;    213 ;   -811 ;     -1 ;   1207 ;   -180 ;    328 ;      5 ;   -419 ;     19 ;      3 ;    314 ;    505 ;    525 ;     24 ;     10 ;
2014-07-20 06:40 ;    464 ;    130 ;    166 ;    104 ;    812 ;    228 ;   -811 ;     -1 ;   1212 ;   -197 ;    327 ;      4 ;   -419 ;     20 ;      3 ;    312 ;    516 ;    524 ;     27 ;     10 ;
2014-07-20 06:45 ;    460 ;    131 ;    170 ;    106 ;    818 ;    239 ;   -811 ;     -1 ;   1214 ;   -208 ;    327 ;      5 ;   -418 ;     20 ;      3 ;    309 ;    532 ;    525 ;     29 ;     11 ;
2014-07-20 06:50 ;    449 ;    133 ;    170 ;    108 ;    822 ;    269 ;   -764 ;   -106 ;   1191 ;   -146 ;    327 ;      5 ;   -324 ;     20 ;      3 ;    301 ;    562 ;    529 ;     31 ;     13 ;
2014-07-20 06:55 ;    450 ;    132 ;    171 ;    115 ;    812 ;    265 ;   -710 ;   -251 ;   1199 ;    -46 ;    327 ;      6 ;   -232 ;     20 ;      3 ;    304 ;    558 ;    519 ;     34 ;     15 ;
2014-07-20 07:00 ;    454 ;    148 ;    173 ;    109 ;    799 ;    271 ;   -662 ;   -318 ;   1213 ;     17 ;    265 ;      6 ;   -218 ;     20 ;      3 ;    308 ;    558 ;    512 ;     37 ;     16 ;
2014-07-20 07:05 ;    446 ;    140 ;    172 ;    116 ;    795 ;    271 ;   -609 ;   -360 ;   1215 ;    104 ;    201 ;      6 ;   -207 ;     21 ;      3 ;    309 ;    564 ;    502 ;     40 ;     18 ;
2014-07-20 07:10 ;    437 ;    140 ;    178 ;    111 ;    782 ;    281 ;   -557 ;   -404 ;   1228 ;    115 ;    199 ;      5 ;   -196 ;     21 ;      3 ;    309 ;    556 ;    507 ;     41 ;     19 ;
2014-07-20 07:15 ;    434 ;    143 ;    178 ;    121 ;    780 ;    280 ;   -505 ;   -448 ;   1228 ;    130 ;    199 ;      5 ;   -184 ;     21 ;      3 ;    311 ;    553 ;    507 ;     45 ;     22 ;
2014-07-20 07:20 ;    439 ;    145 ;    174 ;    114 ;    768 ;    276 ;   -505 ;   -448 ;   1247 ;    145 ;    199 ;      8 ;   -183 ;     21 ;      2 ;    315 ;    550 ;    495 ;     50 ;     23 ;
2014-07-20 07:25 ;    453 ;    159 ;    169 ;    115 ;    773 ;    258 ;   -505 ;   -448 ;   1237 ;    167 ;    198 ;      6 ;   -183 ;     21 ;      4 ;    323 ;    538 ;    493 ;     54 ;     24 ;
2014-07-20 07:30 ;    458 ;    159 ;    175 ;    118 ;    769 ;    248 ;   -505 ;   -448 ;   1242 ;    166 ;    199 ;      6 ;   -183 ;     21 ;      3 ;    325 ;    534 ;    482 ;     57 ;     26 ;
2014-07-20 07:35 ;    468 ;    153 ;    170 ;    118 ;    772 ;    249 ;   -505 ;   -448 ;   1248 ;    173 ;    198 ;      5 ;   -184 ;     21 ;      3 ;    325 ;    539 ;    481 ;     61 ;     29 ;
2014-07-20 07:40 ;    474 ;    165 ;    175 ;    117 ;    749 ;    250 ;   -505 ;   -447 ;   1253 ;    183 ;    200 ;      5 ;   -183 ;     21 ;      3 ;    331 ;    534 ;    465 ;     67 ;     30 ;
2014-07-20 07:45 ;    476 ;    163 ;    168 ;    114 ;    738 ;    251 ;   -505 ;   -448 ;   1260 ;    187 ;    199 ;      6 ;   -183 ;     21 ;      3 ;    332 ;    530 ;    459 ;     74 ;     33 ;
2014-07-20 07:50 ;    476 ;    165 ;    174 ;    114 ;    731 ;    253 ;   -470 ;   -459 ;   1248 ;    183 ;    198 ;      6 ;   -193 ;     22 ;      4 ;    332 ;    523 ;    461 ;     78 ;     35 ;
2014-07-20 07:55 ;    476 ;    174 ;    166 ;    109 ;    761 ;    270 ;   -436 ;   -474 ;   1241 ;    100 ;    252 ;      7 ;   -207 ;     22 ;      5 ;    327 ;    547 ;    485 ;     80 ;     37 ;
2014-07-20 08:00 ;    476 ;    173 ;    172 ;    108 ;    774 ;    273 ;   -353 ;   -486 ;   1259 ;   -136 ;    380 ;      7 ;   -305 ;     22 ;      4 ;    323 ;    568 ;    480 ;     83 ;     41 ;
2014-07-20 08:05 ;    454 ;    160 ;    171 ;    111 ;    778 ;    285 ;   -267 ;   -500 ;   1241 ;   -245 ;    514 ;      6 ;   -321 ;     21 ;      5 ;    321 ;    576 ;    486 ;     86 ;     42 ;
2014-07-20 08:10 ;    437 ;    153 ;    171 ;    115 ;    778 ;    287 ;   -231 ;   -515 ;   1259 ;   -303 ;    569 ;      6 ;   -334 ;     21 ;      4 ;    320 ;    563 ;    502 ;     90 ;     42 ;
2014-07-20 08:15 ;    429 ;    153 ;    170 ;    118 ;    823 ;    291 ;   -198 ;   -527 ;   1249 ;   -321 ;    571 ;      7 ;   -347 ;     22 ;      6 ;    311 ;    566 ;    548 ;     99 ;     45 ;
2014-07-20 08:20 ;    430 ;    139 ;    170 ;    117 ;    814 ;    303 ;   -194 ;   -530 ;   1247 ;   -324 ;    571 ;      6 ;   -347 ;     21 ;      4 ;    307 ;    568 ;    549 ;    103 ;     47 ;
2014-07-20 08:25 ;    430 ;    149 ;    168 ;    112 ;    818 ;    320 ;   -194 ;   -529 ;   1244 ;   -348 ;    570 ;     10 ;   -347 ;     22 ;      5 ;    304 ;    579 ;    559 ;    106 ;     52 ;
2014-07-20 08:30 ;    429 ;    168 ;    168 ;    112 ;    858 ;    336 ;   -194 ;   -529 ;   1226 ;   -365 ;    571 ;      8 ;   -347 ;     22 ;      3 ;    299 ;    587 ;    606 ;    111 ;     55 ;
2014-07-20 08:35 ;    429 ;    177 ;    173 ;    112 ;    857 ;    344 ;   -194 ;   -529 ;   1217 ;   -384 ;    570 ;      8 ;   -347 ;     22 ;      4 ;    297 ;    594 ;    607 ;    116 ;     58 ;
2014-07-20 08:40 ;    427 ;    187 ;    180 ;    113 ;    866 ;    362 ;   -194 ;   -530 ;   1219 ;   -386 ;    570 ;      9 ;   -347 ;     22 ;      3 ;    295 ;    594 ;    634 ;    124 ;     62 ;
2014-07-20 08:45 ;    427 ;    187 ;    170 ;    113 ;    879 ;    377 ;   -194 ;   -530 ;   1215 ;   -386 ;    570 ;      9 ;   -347 ;     22 ;      5 ;    292 ;    608 ;    648 ;    127 ;     63 ;
2014-07-20 08:50 ;    425 ;    190 ;    173 ;    117 ;    886 ;    379 ;   -161 ;   -545 ;   1200 ;   -398 ;    570 ;      9 ;   -347 ;     22 ;      4 ;    290 ;    602 ;    663 ;    134 ;     64 ;
2014-07-20 08:55 ;    413 ;    192 ;    173 ;    112 ;    923 ;    375 ;   -130 ;   -564 ;   1174 ;   -402 ;    570 ;      8 ;   -347 ;     21 ;      5 ;    283 ;    608 ;    690 ;    141 ;     71 ;
2014-07-20 09:00 ;    410 ;    198 ;    168 ;    111 ;    924 ;    376 ;    -96 ;   -582 ;   1165 ;   -401 ;    583 ;      8 ;   -347 ;     21 ;      6 ;    284 ;    598 ;    703 ;    147 ;     71 ;
2014-07-20 09:05 ;    417 ;    191 ;    168 ;    118 ;    963 ;    369 ;    -66 ;   -600 ;   1086 ;   -362 ;    597 ;      9 ;   -305 ;     21 ;      4 ;    279 ;    595 ;    736 ;    153 ;     74 ;
2014-07-20 09:10 ;    421 ;    187 ;    169 ;    113 ;    972 ;    382 ;    -33 ;   -617 ;   1035 ;   -351 ;    600 ;      8 ;   -302 ;     21 ;      5 ;    275 ;    598 ;    756 ;    161 ;     75 ;
